Recording timestamp	Computer timestamp	Sensor	Participant name	Eyetracker timestamp	Event	Pupil diameter left	Pupil diameter right	Eye movement type	Gaze event duration	Fixation point X	Fixation point Y
87126	60797385	Eye Tracker	Arthur	281929112		3.592	3.644	Fixation	8	960	543
87135	60797394	Eye Tracker	Arthur	281937447		3.593	3.664	Fixation	8	959	556
87143	60797402	Eye Tracker	Arthur	281945780		3.581	3.658	Fixation	8	958	545
87151	60797410	Eye Tracker	Arthur	281954114		3.600	3.643	Fixation	8	962	544
87160	60797419	Eye Tracker	Arthur	281962446		3.607	3.646	Fixation	8	955	548
87168	60797427	Eye Tracker	Arthur	281970780		3.603	3.664	Fixation	8	957	550
87176	60797435	Eye Tracker	Arthur	281979112		3.603	3.648	Fixation	8	958	548
87185	60797444	Eye Tracker	Arthur	281987447		3.611	3.651	Fixation	8	951	554
87193	60797452	Eye Tracker	Arthur	281995780		3.600	3.639	Fixation	8	954	545
87201	60797460	Eye Tracker	Arthur	282004113		3.605	3.661	Fixation	8	957	549
87210	60797469	Eye Tracker	Arthur	282012447		3.582	3.644	Fixation	8	955	545
87218	60797477	Eye Tracker	Arthur	282020778		3.617	3.653	Fixation	8	953	552
87226	60797485	Eye Tracker	Arthur	282029111		3.605	3.690	Fixation	8	950	553
87235	60797494	Eye Tracker	Arthur	282037445		3.603	3.650	Fixation	8	952	544
87243	60797502	Eye Tracker	Arthur	282045780		3.604	3.680	Fixation	8	951	547
87251	60797510	Eye Tracker	Arthur	282054111		3.621	3.674	Fixation	8	950	556
87260	60797519	Eye Tracker	Arthur	282062444		3.612	3.670	Fixation	8	952	548
87268	60797527	Eye Tracker	Arthur	282070777		3.591	3.669	Fixation	8	950	544
87276	60797535	Eye Tracker	Arthur	282079111		3.583	3.669	Fixation	8	948	545
87285	60797544	Eye Tracker	Arthur	282087445		3.620	3.654	Fixation	8	944	549
87293	60797552	Eye Tracker	Arthur	282095779		3.601	3.660	Fixation	8	950	547
87301	60797560	Eye Tracker	Arthur	282104111		3.611	3.657	Fixation	8	952	548
87310	60797569	Eye Tracker	Arthur	282112443		3.602	3.687	Fixation	8	950	548
87318	60797577	Eye Tracker	Arthur	282120777		3.630	3.664	Fixation	8	949	547
87326	60797585	Eye Tracker	Arthur	282129110		3.622	3.671	Fixation	8	948	553
87335	60797594	Eye Tracker	Arthur	282137444		3.641	3.694	Fixation	8	944	558
87343	60797602	Eye Tracker	Arthur	282145777		3.603	3.647	Fixation	8	949	547
87351	60797610	Eye Tracker	Arthur	282154110		3.644	3.660	Fixation	8	945	555
87360	60797619	Eye Tracker	Arthur	282162444		3.636	3.668	Fixation	8	946	553
87368	60797627	Eye Tracker	Arthur	282170777		3.616	3.664	Fixation	8	947	553
87376	60797635	Eye Tracker	Arthur	282179111		3.617	3.663	Fixation	8	944	550
87385	60797644	Eye Tracker	Arthur	282187446		3.625	3.665	Fixation	8	941	550
87393	60797652	Eye Tracker	Arthur	282195779		3.655	3.663	Fixation	8	943	556
87401	60797660	Eye Tracker	Arthur	282204112		3.628	3.659	Fixation	8	939	551
87410	60797669	Eye Tracker	Arthur	282212445		3.642	3.680	Fixation	8	941	552
87418	60797677	Eye Tracker	Arthur	282220779		3.635	3.656	Fixation	8	940	552
87426	60797685	Eye Tracker	Arthur	282229112		3.620	3.661	Fixation	8	941	557
87435	60797694	Eye Tracker	Arthur	282237445		3.631	3.649	Fixation	8	938	550
87443	60797702	Eye Tracker	Arthur	282245779		3.646	3.667	Fixation	8	940	551
87451	60797710	Eye Tracker	Arthur	282254112		3.639	3.660	Fixation	8	939	553
87460	60797719	Eye Tracker	Arthur	282262446		3.656	3.661	Fixation	8	943	556
87468	60797727	Eye Tracker	Arthur	282270779		3.636	3.644	Fixation	8	934	555
87476	60797735	Eye Tracker	Arthur	282279112		3.642	3.677	Fixation	8	937	563
87485	60797744	Eye Tracker	Arthur	282287446		3.643	3.672	Fixation	8	932	557
87493	60797752	Eye Tracker	Arthur	282295779		3.658	3.662	Fixation	8	941	563
87501	60797760	Eye Tracker	Arthur	282304113		3.685	3.662	Fixation	8	936	565
87510	60797769	Eye Tracker	Arthur	282312446		3.647	3.665	Fixation	8	935	562
87518	60797777	Eye Tracker	Arthur	282320779		3.659	3.657	Fixation	8	932	561
87526	60797785	Eye Tracker	Arthur	282329113		3.649	3.667	Fixation	8	932	564
87535	60797794	Eye Tracker	Arthur	282337445		3.678	3.651	Fixation	8	934	560
87543	60797802	Eye Tracker	Arthur	282345779		3.654	3.651	Fixation	8	928	564
87551	60797810	Eye Tracker	Arthur	282354112		3.654	3.661	Fixation	8	924	567
87560	60797819	Eye Tracker	Arthur	282362445		3.654	3.685	Fixation	8	929	570
87568	60797827	Eye Tracker	Arthur	282370779		3.646	3.667	Fixation	8	937	570
87576	60797835	Eye Tracker	Arthur	282379112		3.656	3.647	Fixation	8	932	571
87585	60797844	Eye Tracker	Arthur	282387446		3.654	3.658	Fixation	8	932	571
87593	60797852	Eye Tracker	Arthur	282395779		3.657	3.659	Fixation	8	926	573
87601	60797860	Eye Tracker	Arthur	282404112		3.634	3.672	Fixation	8	934	568
87610	60797869	Eye Tracker	Arthur	282412446		3.669	3.656	Fixation	8	928	573
87618	60797877	Eye Tracker	Arthur	282420779		3.630	3.649	Fixation	8	923	575
87626	60797885	Eye Tracker	Arthur	282429112		3.626	3.669	Fixation	8	923	575
87635	60797894	Eye Tracker	Arthur	282437446		3.611	3.656	Fixation	8	930	575
87643	60797902	Eye Tracker	Arthur	282445779		3.634	3.634	Fixation	8	922	568
87651	60797910	Eye Tracker	Arthur	282454112		3.653	3.653	Fixation	8	923	575
87660	60797919	Eye Tracker	Arthur	282462445		3.622	3.666	Fixation	8	924	573
87668	60797927	Eye Tracker	Arthur	282470779		3.633	3.652	Fixation	8	926	568
87676	60797935	Eye Tracker	Arthur	282479112		3.612	3.643	Fixation	8	925	569
87685	60797944	Eye Tracker	Arthur	282487445		3.628	3.621	Fixation	8	924	573
87693	60797952	Eye Tracker	Arthur	282495779		3.634	3.620	Fixation	8	924	573
87701	60797960	Eye Tracker	Arthur	282504112		3.603	3.621	Fixation	8	926	570
87710	60797969	Eye Tracker	Arthur	282512446		3.603	3.628	Fixation	8	929	562
87718	60797977	Eye Tracker	Arthur	282520779		3.625	3.614	Fixation	8	930	563
87726	60797985	Eye Tracker	Arthur	282529112		3.610	3.630	Fixation	8	928	565
87735	60797994	Eye Tracker	Arthur	282537446		3.617	3.634	Fixation	8	917	566
87743	60798002	Eye Tracker	Arthur	282545778		3.591	3.641	Fixation	8	933	562
87751	60798010	Eye Tracker	Arthur	282554112		3.624	3.624	Fixation	8	931	572
87760	60798019	Eye Tracker	Arthur	282562446		3.598	3.638	Fixation	8	928	575
87768	60798027	Eye Tracker	Arthur	282570779		3.612	3.632	Fixation	8	922	570
87776	60798035	Eye Tracker	Arthur	282579113		3.569	3.627	Fixation	8	924	561
87785	60798044	Eye Tracker	Arthur	282587446		3.617	3.617	Fixation	8	942	565
87793	60798052	Eye Tracker	Arthur	282595780		3.625	3.650	Fixation	8	1004	576
87801	60798060	Eye Tracker	Arthur	282604113		3.632	3.624	Fixation	8	1085	574
87810	60798069	Eye Tracker	Arthur	282612446		3.640	3.621	Fixation	8	1163	574
87818	60798077	Eye Tracker	Arthur	282620780		3.652	3.598	Fixation	8	1176	581
87826	60798085	Eye Tracker	Arthur	282629113		3.669	3.596	Fixation	8	1184	581
87835	60798094	Eye Tracker	Arthur	282637447		3.646	3.601	Fixation	8	1179	574
87843	60798102	Eye Tracker	Arthur	282645780		3.644	3.606	Fixation	8	1180	577
87851	60798110	Eye Tracker	Arthur	282654115		3.628	3.610	Fixation	8	1176	578
87860	60798119	Eye Tracker	Arthur	282662447		3.651	3.608	Fixation	8	1183	576
87868	60798127	Eye Tracker	Arthur	282670779		3.672	3.614	Fixation	8	1177	590
87876	60798135	Eye Tracker	Arthur	282679113		3.636	3.624	Fixation	8	1180	573
87885	60798144	Eye Tracker	Arthur	282687447		3.634	3.616	Fixation	8	1176	584
87893	60798152	Eye Tracker	Arthur	282695779		3.673	3.614	Fixation	8	1174	587
87901	60798160	Eye Tracker	Arthur	282704113		3.647	3.606	Fixation	8	1174	575
87910	60798169	Eye Tracker	Arthur	282712449		3.647	3.604	Fixation	8	1177	575
87918	60798177	Eye Tracker	Arthur	282720781		3.676	3.638	Fixation	8	1173	596
87926	60798185	Eye Tracker	Arthur	282729114		3.654	3.619	Fixation	8	1172	584
87935	60798194	Eye Tracker	Arthur	282737447		3.644	3.637	Fixation	8	1176	578
87943	60798202	Eye Tracker	Arthur	282745783		3.641	3.632	Fixation	8	1171	577
87951	60798210	Eye Tracker	Arthur	282754116		3.660	3.628	Fixation	8	1170	580
87960	60798219	Eye Tracker	Arthur	282762450		3.655	3.617	Fixation	8	1181	582
87968	60798227	Eye Tracker	Arthur	282770781		3.653	3.635	Fixation	8	1179	582
87976	60798235	Eye Tracker	Arthur	282779114		3.678	3.618	Fixation	8	1180	582
87985	60798244	Eye Tracker	Arthur	282787449		3.655	3.616	Fixation	8	1171	585
87993	60798252	Eye Tracker	Arthur	282795782		3.621	3.636	Fixation	8	1172	576
88001	60798260	Eye Tracker	Arthur	282804116		3.636	3.616	Fixation	8	1176	586
88010	60798269	Eye Tracker	Arthur	282812449		3.653	3.608	Fixation	8	1171	581
88018	60798277	Eye Tracker	Arthur	282820782		3.638	3.640	Fixation	8	1170	578
88026	60798285	Eye Tracker	Arthur	282829116		3.644	3.632	Fixation	8	1174	579
88035	60798294	Eye Tracker	Arthur	282837449		3.647	3.627	Fixation	8	1173	581
88043	60798302	Eye Tracker	Arthur	282845783		3.656	3.628	Fixation	8	1173	586
88051	60798310	Eye Tracker	Arthur	282854114		3.660	3.634	Fixation	8	1177	584
88060	60798319	Eye Tracker	Arthur	282862449		3.669	3.623	Fixation	8	1180	583
88068	60798327	Eye Tracker	Arthur	282870783		3.650	3.626	Fixation	8	1170	589
88076	60798335	Eye Tracker	Arthur	282879116		3.643	3.629	Fixation	8	1180	580
88085	60798344	Eye Tracker	Arthur	282887450		3.657	3.637	Fixation	8	1175	587
88093	60798352	Eye Tracker	Arthur	282895783		3.660	3.627	Fixation	8	1177	584
88101	60798360	Eye Tracker	Arthur	282904116		3.636	3.644	Fixation	8	1175	579
88110	60798369	Eye Tracker	Arthur	282912449		3.618	3.619	Fixation	8	1178	586
88118	60798377	Eye Tracker	Arthur	282920782		3.656	3.624	Fixation	8	1182	581
88126	60798385	Eye Tracker	Arthur	282929116		3.647	3.645	Fixation	8	1187	587
88135	60798394	Eye Tracker	Arthur	282937449		3.656	3.634	Fixation	8	1191	588
88143	60798402	Eye Tracker	Arthur	282945782		3.647	3.624	Fixation	8	1182	581
88151	60798410	Eye Tracker	Arthur	282954116		3.656	3.639	Fixation	8	1186	582
88160	60798419	Eye Tracker	Arthur	282962449		3.645	3.624	Fixation	8	1179	589
88168	60798427	Eye Tracker	Arthur	282970787		3.644	3.634	Fixation	8	1175	588
88176	60798435	Eye Tracker	Arthur	282979120		3.654	3.621	Fixation	8	1179	586
88185	60798444	Eye Tracker	Arthur	282987453		3.664	3.634	Fixation	8	1184	582
88193	60798452	Eye Tracker	Arthur	282995787		3.662	3.638	Fixation	8	1185	590
88201	60798460	Eye Tracker	Arthur	283004120		3.641	3.646	Fixation	8	1176	600
88210	60798469	Eye Tracker	Arthur	283012453		3.633	3.631	Fixation	8	1178	594
88218	60798477	Eye Tracker	Arthur	283020787		3.674	3.653	Fixation	8	1179	591
88226	60798485	Eye Tracker	Arthur	283029120		3.658	3.654	Fixation	8	1181	589
88235	60798494	Eye Tracker	Arthur	283037453		3.657	3.641	Fixation	8	1181	586
88243	60798502	Eye Tracker	Arthur	283045786		3.672	3.674	Fixation	8	1182	596
88251	60798510	Eye Tracker	Arthur	283054120		3.674	3.670	Fixation	8	1179	593
88260	60798519	Eye Tracker	Arthur	283062453		3.660	3.643	Fixation	8	1175	596
88268	60798527	Eye Tracker	Arthur	283070786		3.650	3.660	Fixation	8	1187	588
88276	60798535	Eye Tracker	Arthur	283079120		3.642	3.668	Fixation	8	1178	598
88285	60798544	Eye Tracker	Arthur	283087453		3.639	3.662	Fixation	8	1179	597
88293	60798552	Eye Tracker	Arthur	283095787		3.682	3.656	Fixation	8	1176	592
88301	60798560	Eye Tracker	Arthur	283104118		3.670	3.672	Fixation	8	1185	590
88310	60798569	Eye Tracker	Arthur	283112451		3.695	3.690	Fixation	8	1180	589
88318	60798577	Eye Tracker	Arthur	283120785		3.684	3.695	Fixation	8	1175	586
88326	60798585	Eye Tracker	Arthur	283129118		3.671	3.686	Fixation	8	1181	593
88335	60798594	Eye Tracker	Arthur	283137451		3.678	3.686	Fixation	8	1178	595
88343	60798602	Eye Tracker	Arthur	283145785		3.649	3.697	Fixation	8	1184	599
88351	60798610	Eye Tracker	Arthur	283154117		3.689	3.690	Fixation	8	1179	592
88360	60798619	Eye Tracker	Arthur	283162451		3.705	3.701	Fixation	8	1176	596
88368	60798627	Eye Tracker	Arthur	283170784		3.672	3.711	Fixation	8	1177	587
88376	60798635	Eye Tracker	Arthur	283179118		3.692	3.691	Fixation	8	1176	595
88385	60798644	Eye Tracker	Arthur	283187451		3.692	3.700	Fixation	8	1174	598
88393	60798652	Eye Tracker	Arthur	283195784		3.695	3.705	Fixation	8	1173	600
88401	60798660	Eye Tracker	Arthur	283204118		3.686	3.688	Fixation	8	1173	596
88410	60798669	Eye Tracker	Arthur	283212451		3.671	3.713	Fixation	8	1175	604
88418	60798677	Eye Tracker	Arthur	283220785		3.702	3.700	Fixation	8	1170	602
88426	60798685	Eye Tracker	Arthur	283229118		3.685	3.716	Fixation	8	1179	607
88435	60798694	Eye Tracker	Arthur	283237452		3.686	3.709	Fixation	8	1177	600
88443	60798702	Eye Tracker	Arthur	283245786		3.687	3.698	Fixation	8	1185	599
88451	60798710	Eye Tracker	Arthur	283254118		3.690	3.724	Fixation	8	1179	601
88460	60798719	Eye Tracker	Arthur	283262452		3.681	3.701	Fixation	8	1187	594
88468	60798727	Eye Tracker	Arthur	283270786		3.682	3.699	Fixation	8	1179	603
88476	60798735	Eye Tracker	Arthur	283279118		3.683	3.704	Fixation	8	1184	600
88485	60798744	Eye Tracker	Arthur	283287452		3.671	3.720	Fixation	8	1182	606
88493	60798752	Eye Tracker	Arthur	283295785		3.672	3.688	Fixation	8	1183	603
88501	60798760	Eye Tracker	Arthur	283304119		3.692	3.707	Fixation	8	1178	607
88510	60798769	Eye Tracker	Arthur	283312452		3.698	3.687	Fixation	8	1177	607
88518	60798777	Eye Tracker	Arthur	283320785		3.701	3.699	Fixation	8	1178	606
88526	60798785	Eye Tracker	Arthur	283329119		3.679	3.692	Fixation	8	1181	604
88535	60798794	Eye Tracker	Arthur	283337452		3.689	3.691	Fixation	8	1172	603
88543	60798802	Eye Tracker	Arthur	283345785		3.680	3.702	Fixation	8	1183	603
88551	60798810	Eye Tracker	Arthur	283354119		3.654	3.691	Fixation	8	1181	600
88560	60798819	Eye Tracker	Arthur	283362453		3.667	3.695	Fixation	8	1178	601
88568	60798827	Eye Tracker	Arthur	283370787		3.653	3.688	Fixation	8	1173	600
88576	60798835	Eye Tracker	Arthur	283379119		3.658	3.680	Fixation	8	1187	596
88585	60798844	Eye Tracker	Arthur	283387453		3.659	3.686	Fixation	8	1174	596
88593	60798852	Eye Tracker	Arthur	283395786		3.649	3.689	Fixation	8	1180	599
88601	60798860	Eye Tracker	Arthur	283404119		3.655	3.671	Fixation	8	1178	598
88610	60798869	Eye Tracker	Arthur	283412453		3.676	3.680	Fixation	8	1178	600
88618	60798877	Eye Tracker	Arthur	283420786		3.650	3.675	Fixation	8	1178	596
88626	60798885	Eye Tracker	Arthur	283429120		3.645	3.680	Fixation	8	1175	601
88635	60798894	Eye Tracker	Arthur	283437453		3.661	3.671	Fixation	8	1175	598
88643	60798902	Eye Tracker	Arthur	283445786		3.633	3.673	Fixation	8	1174	602
88651	60798910	Eye Tracker	Arthur	283454120		3.651	3.695	Fixation	8	1177	599
88660	60798919	Eye Tracker	Arthur	283462453		3.641	3.697	Fixation	8	1186	602
88668	60798927	Eye Tracker	Arthur	283470786		3.655	3.668	Fixation	8	1183	598
88676	60798935	Eye Tracker	Arthur	283479120		3.653	3.666	Fixation	8	1177	599
88685	60798944	Eye Tracker	Arthur	283487453		3.654	3.669	Fixation	8	1179	596
88693	60798952	Eye Tracker	Arthur	283495787		3.633	3.677	Fixation	8	1175	596
88701	60798960	Eye Tracker	Arthur	283504120		3.644	3.662	Fixation	8	1180	597
88710	60798969	Eye Tracker	Arthur	283512454		3.650	3.650	Fixation	8	1181	596
88718	60798977	Eye Tracker	Arthur	283520787		3.640	3.650	Fixation	8	1182	599
88726	60798985	Eye Tracker	Arthur	283529120		3.635	3.650	Fixation	8	1179	595
88735	60798994	Eye Tracker	Arthur	283537454		3.650	3.633	Fixation	8	1189	603
88743	60799002	Eye Tracker	Arthur	283545787		3.622	3.673	Fixation	8	1182	610
88751	60799010	Eye Tracker	Arthur	283554121		3.624	3.640	Fixation	8	1188	600
88760	60799019	Eye Tracker	Arthur	283562454		3.642	3.660	Fixation	8	1181	599
88768	60799027	Eye Tracker	Arthur	283570787		3.634	3.648	Fixation	8	1181	600
88776	60799035	Eye Tracker	Arthur	283579121		3.620	3.644	Fixation	8	1177	600
88785	60799044	Eye Tracker	Arthur	283587454		3.598	3.633	Fixation	8	1184	595
88793	60799052	Eye Tracker	Arthur	283595787		3.616	3.662	Fixation	8	1131	606
88801	60799060	Eye Tracker	Arthur	283604121		3.591	3.679	Fixation	8	1030	607
88810	60799069	Eye Tracker	Arthur	283612453		3.577	3.676	Fixation	8	900	610
88818	60799077	Eye Tracker	Arthur	283620787		3.570	3.678	Fixation	8	761	618
88826	60799085	Eye Tracker	Arthur	283629121		3.558	3.683	Fixation	8	644	625
88835	60799094	Eye Tracker	Arthur	283637455		3.546	3.688	Fixation	8	582	635
88843	60799102	Eye Tracker	Arthur	283645788		3.543	3.709	Fixation	8	581	624
88851	60799110	Eye Tracker	Arthur	283654121		3.547	3.719	Fixation	8	576	634
88860	60799119	Eye Tracker	Arthur	283662455		3.551	3.685	Fixation	8	590	638
88868	60799127	Eye Tracker	Arthur	283670788		3.545	3.659	Fixation	8	585	640
88876	60799135	Eye Tracker	Arthur	283679122		3.541	3.692	Fixation	8	579	642
88885	60799144	Eye Tracker	Arthur	283687455		3.528	3.680	Fixation	8	578	641
88893	60799152	Eye Tracker	Arthur	283695788		3.555	3.684	Fixation	8	588	637
88901	60799160	Eye Tracker	Arthur	283704122		3.526	3.670	Fixation	8	594	630
88910	60799169	Eye Tracker	Arthur	283712454		3.521	3.669	Fixation	8	596	631
88918	60799177	Eye Tracker	Arthur	283720788		3.544	3.669	Fixation	8	592	646
88926	60799185	Eye Tracker	Arthur	283729122		3.519	3.689	Fixation	8	586	634
88935	60799194	Eye Tracker	Arthur	283737454		3.514	3.660	Fixation	8	583	625
88943	60799202	Eye Tracker	Arthur	283745788		3.525	3.660	Fixation	8	590	631
88951	60799210	Eye Tracker	Arthur	283754121		3.526	3.675	Fixation	8	591	640
88960	60799219	Eye Tracker	Arthur	283762455		3.509	3.660	Fixation	8	591	637
88968	60799227	Eye Tracker	Arthur	283770788		3.514	3.664	Fixation	8	584	631
88976	60799235	Eye Tracker	Arthur	283779121		3.502	3.640	Fixation	8	584	627
88985	60799244	Eye Tracker	Arthur	283787455		3.524	3.661	Fixation	8	591	630
88993	60799252	Eye Tracker	Arthur	283795788		3.513	3.636	Fixation	8	588	635
89001	60799260	Eye Tracker	Arthur	283804122		3.492	3.651	Fixation	8	588	632
89010	60799269	Eye Tracker	Arthur	283812455		3.497	3.630	Fixation	8	594	630
89018	60799277	Eye Tracker	Arthur	283820788		3.503	3.634	Fixation	8	582	624
89026	60799285	Eye Tracker	Arthur	283829121		3.489	3.604	Fixation	8	594	634
89035	60799294	Eye Tracker	Arthur	283837454		3.497	3.625	Fixation	8	584	639
89043	60799302	Eye Tracker	Arthur	283845788		3.513	3.621	Fixation	8	594	639
89051	60799310	Eye Tracker	Arthur	283854121		3.508	3.621	Fixation	8	598	630
89060	60799319	Eye Tracker	Arthur	283862454		3.509	3.606	Fixation	8	587	629
89068	60799327	Eye Tracker	Arthur	283870788		3.499	3.603	Fixation	8	584	624
89076	60799335	Eye Tracker	Arthur	283879121		3.475	3.601	Fixation	8	588	628
89085	60799344	Eye Tracker	Arthur	283887455		3.482	3.591	Fixation	8	596	634
89093	60799352	Eye Tracker	Arthur	283895788		3.488	3.565	Fixation	8	592	636
89101	60799360	Eye Tracker	Arthur	283904121		3.452	3.570	Fixation	8	594	636
89110	60799369	Eye Tracker	Arthur	283912455		3.447	3.578	Fixation	8	597	633
89118	60799377	Eye Tracker	Arthur	283920788		3.456	3.572	Fixation	8	590	636
89126	60799385	Eye Tracker	Arthur	283929121		3.446	3.539	Fixation	8	583	623
89135	60799394	Eye Tracker	Arthur	283937455		3.439	3.570	Fixation	8	583	631
89143	60799402	Eye Tracker	Arthur	283945788		3.452	3.577	Fixation	8	588	634
89151	60799410	Eye Tracker	Arthur	283954121		3.444	3.555	Fixation	8	588	633
89160	60799419	Eye Tracker	Arthur	283962454		3.435	3.553	Fixation	8	596	631
89168	60799427	Eye Tracker	Arthur	283970788		3.418	3.533	Fixation	8	596	627
89176	60799435	Eye Tracker	Arthur	283979121		3.451	3.537	Fixation	8	618	631
89185	60799444	Eye Tracker	Arthur	283987454		3.465	3.554	Fixation	8	729	632
89193	60799452	Eye Tracker	Arthur	283995788		3.440	3.494	Fixation	8	884	611
89201	60799460	Eye Tracker	Arthur	284004121		3.413	3.492	Fixation	8	1039	609
89210	60799469	Eye Tracker	Arthur	284012455		3.429	3.466	Fixation	8	1156	621
89218	60799477	Eye Tracker	Arthur	284020790		3.463	3.482	Fixation	8	1239	620
89226	60799485	Eye Tracker	Arthur	284029123		3.477	3.470	Fixation	8	1243	615
89235	60799494	Eye Tracker	Arthur	284037457		3.517	3.467	Fixation	8	1229	622
89243	60799502	Eye Tracker	Arthur	284045790		3.469	3.445	Fixation	8	1222	620
89251	60799510	Eye Tracker	Arthur	284054123		3.475	3.431	Fixation	8	1228	622
89260	60799519	Eye Tracker	Arthur	284062457		3.474	3.421	Fixation	8	1222	620
89268	60799527	Eye Tracker	Arthur	284070789		3.442	3.428	Fixation	8	1226	608
89276	60799535	Eye Tracker	Arthur	284079123		3.447	3.428	Fixation	8	1224	616
89285	60799544	Eye Tracker	Arthur	284087456		3.439	3.408	Fixation	8	1229	621
89293	60799552	Eye Tracker	Arthur	284095790		3.420	3.388	Fixation	8	1221	612
89301	60799560	Eye Tracker	Arthur	284104123		3.425	3.395	Fixation	8	1220	617
89310	60799569	Eye Tracker	Arthur	284112456		3.422	3.383	Fixation	8	1219	618
89318	60799577	Eye Tracker	Arthur	284120790		3.432	3.384	Fixation	8	1218	618
89326	60799585	Eye Tracker	Arthur	284129123		3.372	3.390	Fixation	8	1225	606
89335	60799594	Eye Tracker	Arthur	284137457		3.421	3.366	Fixation	8	1224	613
89343	60799602	Eye Tracker	Arthur	284145790		3.378	3.371	Fixation	8	1221	610
89351	60799610	Eye Tracker	Arthur	284154124		3.399	3.376	Fixation	8	1228	611
